All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename : undef
SeqY filename : undef
SeqX name : undef
SeqY name : undef
SeqX length : 3209286559
SeqY length : 2174274532
Min.fragment.length : undef
Min.Identity : undef
Tot Hits (seeds) : undef
Tot Hits (seeds) used: undef
Total fragments : undef
========================================================
Total CSB: 0
========================================================
Type,xStart,yStart,xEnd,yEnd,strand(f/r),block,length,score,ident,similarity,%ident,SeqX,SeqY
Frag,341950225,1928197658,341950513,1928197946,f,0,288,230,230,80.00,80.00,0,0
Frag,341950204,1928197637,341950556,1928197989,f,0,352,281,281,80.00,80.00,0,0
Frag,341953874,1928201090,341954034,1928201250,f,0,160,128,128,80.00,80.00,0,0
Frag,341979571,1928220445,341979667,1928220541,f,0,96,76,76,80.00,80.00,0,0
Frag,341979830,1928220702,341979894,1928220766,f,0,64,51,51,80.00,80.00,0,0
Frag,342031415,1928267351,342031479,1928267415,f,0,64,51,51,80.00,80.00,0,0
Frag,342088462,1928296961,342088654,1928297153,f,0,192,153,153,80.00,80.00,0,0
Frag,342103794,1928305482,342103890,1928305578,f,0,96,76,76,80.00,80.00,0,0
Frag,342202227,1928345104,342202419,1928345296,f,0,192,153,153,80.00,80.00,0,0
Frag,342313108,1928431897,342313172,1928431961,f,0,64,51,51,80.00,80.00,0,0
Frag,362200652,1921359827,362200908,1921360083,f,0,256,204,204,80.00,80.00,0,0
Frag,362207195,1921364706,362207451,1921364962,f,0,256,204,204,80.00,80.00,0,0
Frag,362314197,1921450935,362314453,1921451191,f,0,256,204,204,80.00,80.00,0,0
Frag,362293080,1921429163,362293432,1921429515,f,0,352,281,281,80.00,80.00,0,0
Frag,362307407,1921437542,362307503,1921437638,f,0,96,76,76,80.00,80.00,0,0
Frag,362307006,1921437122,362307134,1921437250,f,0,128,102,102,80.00,80.00,0,0
Frag,362399649,1921529200,362399745,1921529296,f,0,96,76,76,80.00,80.00,0,0
Frag,362452026,1921558367,362452282,1921558623,f,0,256,204,204,80.00,80.00,0,0
Frag,362573824,1921670682,362573952,1921670810,f,0,128,102,102,80.00,80.00,0,0
Frag,379002849,1980436879,379003009,1980437039,f,0,160,128,128,80.00,80.00,0,0
Frag,378994123,1980405872,378994475,1980406224,f,0,352,281,281,80.00,80.00,0,0
Frag,379121086,1980496862,379121278,1980497054,f,0,192,153,153,80.00,80.00,0,0
Frag,379115847,1980490334,379116039,1980490526,f,0,192,153,153,80.00,80.00,0,0
Frag,379115854,1980490341,379116142,1980490629,f,0,288,230,230,80.00,80.00,0,0
Frag,379115875,1980490362,379116195,1980490682,f,0,320,256,256,80.00,80.00,0,0
Frag,335320371,2056182840,335320435,2056182904,f,0,64,51,51,80.00,80.00,0,0
Frag,361128604,2064791688,361128668,2064791752,f,0,64,51,51,80.00,80.00,0,0
Frag,361600682,2065178942,361600810,2065179070,f,0,128,102,102,80.00,80.00,0,0
Frag,361600669,2065178929,361600925,2065179185,f,0,256,204,204,80.00,80.00,0,0
Frag,361600673,2065178933,361600961,2065179221,f,0,288,230,230,80.00,80.00,0,0
Frag,361600695,2065178955,361601079,2065179339,f,0,384,307,307,80.00,80.00,0,0
Frag,361600686,2065178946,361601134,2065179394,f,0,448,358,358,80.00,80.00,0,0
Frag,361605443,2065183207,361605507,2065183271,f,0,64,51,51,80.00,80.00,0,0
Frag,361626749,2065203096,361626909,2065203256,f,0,160,128,128,80.00,80.00,0,0
Frag,361432283,2065005345,361432379,2065005441,f,0,96,76,76,80.00,80.00,0,0
Frag,361712323,2065285381,361712451,2065285509,f,0,128,102,102,80.00,80.00,0,0
Frag,361715655,2065287649,361715879,2065287873,f,0,224,179,179,80.00,80.00,0,0
Frag,361660287,2065230539,361660351,2065230603,f,0,64,51,51,80.00,80.00,0,0
Frag,361446854,2065016285,361446982,2065016413,f,0,128,102,102,80.00,80.00,0,0
Frag,361447064,2065016483,361447192,2065016611,f,0,128,102,102,80.00,80.00,0,0
Frag,361447055,2065016474,361447247,2065016666,f,0,192,153,153,80.00,80.00,0,0
Frag,361445898,2065015250,361446090,2065015442,f,0,192,153,153,80.00,80.00,0,0
Frag,361515410,2065084025,361515474,2065084089,f,0,64,51,51,80.00,80.00,0,0
Frag,361515221,2065083833,361515381,2065083993,f,0,160,128,128,80.00,80.00,0,0
Frag,361739883,2065308317,361739979,2065308413,f,0,96,76,76,80.00,80.00,0,0
Frag,361519163,2065087382,361519259,2065087478,f,0,96,76,76,80.00,80.00,0,0
Frag,361519437,2065087652,361519693,2065087908,f,0,256,204,204,80.00,80.00,0,0
Frag,361493440,2065061388,361493536,2065061484,f,0,96,76,76,80.00,80.00,0,0
Frag,361493232,2065061179,361493392,2065061339,f,0,160,128,128,80.00,80.00,0,0
Frag,361570198,2065138090,361570262,2065138154,f,0,64,51,51,80.00,80.00,0,0
Frag,361570006,2065137897,361570134,2065138025,f,0,128,102,102,80.00,80.00,0,0
Frag,361487087,2065054966,361487247,2065055126,f,0,160,128,128,80.00,80.00,0,0
Frag,361487105,2065054984,361487329,2065055208,f,0,224,179,179,80.00,80.00,0,0
Frag,361487080,2065054959,361487368,2065055247,f,0,288,230,230,80.00,80.00,0,0
Frag,361488021,2065055845,361488149,2065055973,f,0,128,102,102,80.00,80.00,0,0
Frag,361494667,2065062465,361494731,2065062529,f,0,64,51,51,80.00,80.00,0,0
Frag,361494656,2065062454,361494784,2065062582,f,0,128,102,102,80.00,80.00,0,0
Frag,361494652,2065062450,361494876,2065062674,f,0,224,179,179,80.00,80.00,0,0
Frag,361494676,2065062474,361494996,2065062794,f,0,320,256,256,80.00,80.00,0,0
Frag,361494670,2065062468,361495054,2065062852,f,0,384,307,307,80.00,80.00,0,0
Frag,361732407,2065299979,361732567,2065300139,f,0,160,128,128,80.00,80.00,0,0
Frag,361489568,2065057132,361489760,2065057324,f,0,192,153,153,80.00,80.00,0,0
Frag,361489556,2065057120,361489812,2065057376,f,0,256,204,204,80.00,80.00,0,0
Frag,361489545,2065057109,361489865,2065057429,f,0,320,256,256,80.00,80.00,0,0
Frag,361483652,2065051131,361483780,2065051259,f,0,128,102,102,80.00,80.00,0,0
Frag,361483493,2065050971,361483589,2065051067,f,0,96,76,76,80.00,80.00,0,0
Frag,361481242,2065048672,361481306,2065048736,f,0,64,51,51,80.00,80.00,0,0
Frag,361479166,2065046579,361479326,2065046739,f,0,160,128,128,80.00,80.00,0,0
Frag,361480033,2065047436,361480225,2065047628,f,0,192,153,153,80.00,80.00,0,0
Frag,361747619,2065311399,361747715,2065311495,f,0,96,76,76,80.00,80.00,0,0
Frag,361747833,2065311597,361748025,2065311789,f,0,192,153,153,80.00,80.00,0,0
Frag,361539941,2065102444,361540069,2065102572,f,0,128,102,102,80.00,80.00,0,0
Frag,361753524,2065314547,361753620,2065314643,f,0,96,76,76,80.00,80.00,0,0
Frag,361753294,2065314315,361753454,2065314475,f,0,160,128,128,80.00,80.00,0,0
Frag,361472379,2065032482,361472475,2065032578,f,0,96,76,76,80.00,80.00,0,0
Frag,361775230,2065327770,361775358,2065327898,f,0,128,102,102,80.00,80.00,0,0
Frag,361775413,2065327952,361775477,2065328016,f,0,64,51,51,80.00,80.00,0,0
Frag,361774884,2065327418,361774980,2065327514,f,0,96,76,76,80.00,80.00,0,0
Frag,361774876,2065327410,361775100,2065327634,f,0,224,179,179,80.00,80.00,0,0
Frag,361774881,2065327415,361775137,2065327671,f,0,256,204,204,80.00,80.00,0,0
Frag,361774729,2065327230,361774793,2065327294,f,0,64,51,51,80.00,80.00,0,0
Frag,361774414,2065326911,361774638,2065327135,f,0,224,179,179,80.00,80.00,0,0
Frag,361770219,2065322624,361770347,2065322752,f,0,128,102,102,80.00,80.00,0,0
Frag,361787975,2065336790,361788135,2065336950,f,0,160,128,128,80.00,80.00,0,0
Frag,361787979,2065336794,361788235,2065337050,f,0,256,204,204,80.00,80.00,0,0
Frag,361787967,2065336782,361788287,2065337102,f,0,320,256,256,80.00,80.00,0,0
Frag,378391049,2035584595,378391433,2035584979,f,0,384,307,307,80.00,80.00,0,0
Frag,363419459,2158720440,363419587,2158720568,f,0,128,102,102,80.00,80.00,0,0
Frag,363409744,2158708703,363409904,2158708863,f,0,160,128,128,80.00,80.00,0,0
Frag,413090388,180118173,413090580,180118365,f,0,192,153,153,80.00,80.00,0,0
Frag,413110001,180130121,413110129,180130249,f,0,128,102,102,80.00,80.00,0,0
Frag,413109854,180129973,413109982,180130101,f,0,128,102,102,80.00,80.00,0,0
Frag,413110287,180130406,413110479,180130598,f,0,192,153,153,80.00,80.00,0,0
Frag,413112397,180131943,413112493,180132039,f,0,96,76,76,80.00,80.00,0,0
Frag,415687623,180767556,415687975,180767908,f,0,352,281,281,80.00,80.00,0,0
Frag,415711771,180782958,415711867,180783054,f,0,96,76,76,80.00,80.00,0,0
Frag,415895201,180946461,415895265,180946525,f,0,64,51,51,80.00,80.00,0,0
Frag,416110658,181158026,416110786,181158154,f,0,128,102,102,80.00,80.00,0,0
Frag,416107892,181155231,416107988,181155327,f,0,96,76,76,80.00,80.00,0,0
Frag,416106911,181154227,416107263,181154579,f,0,352,281,281,80.00,80.00,0,0
Frag,416108725,181155998,416108789,181156062,f,0,64,51,51,80.00,80.00,0,0
Frag,416108855,181156126,416108983,181156254,f,0,128,102,102,80.00,80.00,0,0
Frag,416109098,181156366,416109162,181156430,f,0,64,51,51,80.00,80.00,0,0
Frag,415861735,180903018,415861831,180903114,f,0,96,76,76,80.00,80.00,0,0
Frag,416040256,181068531,416040352,181068627,f,0,96,76,76,80.00,80.00,0,0
Frag,400525675,165341729,400525995,165342049,f,0,320,256,256,80.00,80.00,0,0
Frag,422868206,150354696,422868302,150354792,f,0,96,76,76,80.00,80.00,0,0
Frag,422869281,150355762,422870081,150356562,f,0,800,640,640,80.00,80.00,0,0
Frag,422869265,150355746,422870129,150356610,f,0,864,691,691,80.00,80.00,0,0
Frag,423168296,150579224,423168424,150579352,f,0,128,102,102,80.00,80.00,0,0
Frag,416951168,237645117,416951232,237645181,f,0,64,51,51,80.00,80.00,0,0
Frag,416894287,237560939,416894351,237561003,f,0,64,51,51,80.00,80.00,0,0
Frag,416836790,237494242,416836886,237494338,f,0,96,76,76,80.00,80.00,0,0
Frag,409313562,295921176,409313626,295921240,f,0,64,51,51,80.00,80.00,0,0
Frag,409388064,295953750,409388128,295953814,f,0,64,51,51,80.00,80.00,0,0
Frag,410146251,296533949,410146315,296534013,f,0,64,51,51,80.00,80.00,0,0
Frag,410253199,296637937,410253327,296638065,f,0,128,102,102,80.00,80.00,0,0
Frag,410214590,296598788,410214686,296598884,f,0,96,76,76,80.00,80.00,0,0
Frag,410197705,296580995,410197801,296581091,f,0,96,76,76,80.00,80.00,0,0
Frag,410121695,296490655,410122975,296491935,f,0,1280,1024,1024,80.00,80.00,0,0
Frag,410412148,296731607,410412404,296731863,f,0,256,204,204,80.00,80.00,0,0
Frag,410475250,296778380,410475410,296778540,f,0,160,128,128,80.00,80.00,0,0
Frag,410585312,296834940,410585472,296835100,f,0,160,128,128,80.00,80.00,0,0
Frag,411050492,297230376,411050748,297230632,f,0,256,204,204,80.00,80.00,0,0
Frag,411320631,297374020,411320759,297374148,f,0,128,102,102,80.00,80.00,0,0
Frag,442832271,322551133,442832335,322551197,f,0,64,51,51,80.00,80.00,0,0
Frag,425204874,282897432,425205002,282897560,f,0,128,102,102,80.00,80.00,0,0
Frag,425724423,283221703,425724583,283221863,f,0,160,128,128,80.00,80.00,0,0
Frag,458157863,289217751,458157991,289217879,f,0,128,102,102,80.00,80.00,0,0
Frag,458157863,289215639,458157991,289215767,f,0,128,102,102,80.00,80.00,0,0
Frag,440515643,268649270,440515707,268649334,f,0,64,51,51,80.00,80.00,0,0
Frag,440545323,268673927,440545419,268674023,f,0,96,76,76,80.00,80.00,0,0
Frag,440436306,268561904,440436370,268561968,f,0,64,51,51,80.00,80.00,0,0
Frag,440442351,268562491,440442447,268562587,f,0,96,76,76,80.00,80.00,0,0
Frag,440452429,268567432,440452589,268567592,f,0,160,128,128,80.00,80.00,0,0
Frag,429197331,378423692,429197427,378423788,f,0,96,76,76,80.00,80.00,0,0
Frag,429299450,378514415,429299610,378514575,f,0,160,128,128,80.00,80.00,0,0
Frag,429277189,378490102,429277285,378490198,f,0,96,76,76,80.00,80.00,0,0
Frag,430046318,379232728,430046414,379232824,f,0,96,76,76,80.00,80.00,0,0
Frag,429514153,378663648,429514217,378663712,f,0,64,51,51,80.00,80.00,0,0
Frag,429534266,378680487,429534330,378680551,f,0,64,51,51,80.00,80.00,0,0
Frag,429564861,378708071,429564957,378708167,f,0,96,76,76,80.00,80.00,0,0
Frag,429775237,378910548,429775461,378910772,f,0,224,179,179,80.00,80.00,0,0
Frag,429610691,378732596,429610787,378732692,f,0,96,76,76,80.00,80.00,0,0
Frag,429640162,378754842,429640386,378755066,f,0,224,179,179,80.00,80.00,0,0
Frag,414001137,349102273,414001233,349102369,f,0,96,76,76,80.00,80.00,0,0
Frag,414001130,349102266,414001386,349102522,f,0,256,204,204,80.00,80.00,0,0
Frag,414001142,349102278,414001494,349102630,f,0,352,281,281,80.00,80.00,0,0
Frag,414000567,349101689,414000663,349101785,f,0,96,76,76,80.00,80.00,0,0
Frag,413995272,349093540,413995400,349093668,f,0,128,102,102,80.00,80.00,0,0
Frag,413995492,349093759,413995716,349093983,f,0,224,179,179,80.00,80.00,0,0
Frag,413995488,349093755,413995776,349094043,f,0,288,230,230,80.00,80.00,0,0
Frag,413990118,349087638,413990342,349087862,f,0,224,179,179,80.00,80.00,0,0
Frag,413990113,349087633,413990401,349087921,f,0,288,230,230,80.00,80.00,0,0
Frag,413988530,349084048,413988786,349084304,f,0,256,204,204,80.00,80.00,0,0
Frag,450939615,361413183,450939679,361413247,f,0,64,51,51,80.00,80.00,0,0
Frag,450912615,361384609,450912871,361384865,f,0,256,204,204,80.00,80.00,0,0
Frag,450943745,361415019,450943905,361415179,f,0,160,128,128,80.00,80.00,0,0
Frag,450924865,361391169,450924961,361391265,f,0,96,76,76,80.00,80.00,0,0
Frag,403400661,431841877,403400725,431841941,f,0,64,51,51,80.00,80.00,0,0
Frag,403516175,431888809,403516271,431888905,f,0,96,76,76,80.00,80.00,0,0
Frag,403525645,431892285,403525773,431892413,f,0,128,102,102,80.00,80.00,0,0
Frag,404052949,432228367,404053013,432228431,f,0,64,51,51,80.00,80.00,0,0
Frag,404288153,432337840,404288313,432338000,f,0,160,128,128,80.00,80.00,0,0
Frag,404310883,432352769,404311011,432352897,f,0,128,102,102,80.00,80.00,0,0
Frag,404533287,432504831,404533383,432504927,f,0,96,76,76,80.00,80.00,0,0
Frag,425792162,442822456,425792258,442822552,f,0,96,76,76,80.00,80.00,0,0
Frag,398394703,477675869,398394927,477676093,f,0,224,179,179,80.00,80.00,0,0
Frag,398356496,477605707,398356688,477605899,f,0,192,153,153,80.00,80.00,0,0
Frag,398357013,477606224,398357077,477606288,f,0,64,51,51,80.00,80.00,0,0
Frag,398357011,477606222,398357171,477606382,f,0,160,128,128,80.00,80.00,0,0
Frag,398356714,477605924,398356874,477606084,f,0,160,128,128,80.00,80.00,0,0
Frag,398356705,477605915,398356993,477606203,f,0,288,230,230,80.00,80.00,0,0
Frag,402106365,583018106,402106461,583018202,f,0,96,76,76,80.00,80.00,0,0
Frag,402875110,583749755,402875206,583749851,f,0,96,76,76,80.00,80.00,0,0
Frag,402875085,583749730,402875245,583749890,f,0,160,128,128,80.00,80.00,0,0
Frag,402875353,583749990,402875449,583750086,f,0,96,76,76,80.00,80.00,0,0
Frag,402931237,583800252,402931365,583800380,f,0,128,102,102,80.00,80.00,0,0
Frag,402917941,583786315,402918133,583786507,f,0,192,153,153,80.00,80.00,0,0
Frag,402917943,583786317,402918167,583786541,f,0,224,179,179,80.00,80.00,0,0
Frag,402918246,583786614,402918342,583786710,f,0,96,76,76,80.00,80.00,0,0
Frag,402915720,583783666,402915816,583783762,f,0,96,76,76,80.00,80.00,0,0
Frag,402915709,583783655,402915901,583783847,f,0,192,153,153,80.00,80.00,0,0
Frag,402911752,583779240,402911880,583779368,f,0,128,102,102,80.00,80.00,0,0
Frag,402963064,583818167,402963160,583818263,f,0,96,76,76,80.00,80.00,0,0
Frag,402962925,583818025,402962989,583818089,f,0,64,51,51,80.00,80.00,0,0
Frag,403012440,583863892,403012536,583863988,f,0,96,76,76,80.00,80.00,0,0
Frag,403012431,583863883,403012623,583864075,f,0,192,153,153,80.00,80.00,0,0
Frag,403030125,583873232,403030317,583873424,f,0,192,153,153,80.00,80.00,0,0
Frag,403030119,583873226,403030439,583873546,f,0,320,256,256,80.00,80.00,0,0
Frag,403030835,583873937,403031059,583874161,f,0,224,179,179,80.00,80.00,0,0
Frag,403030613,583873706,403030677,583873770,f,0,64,51,51,80.00,80.00,0,0
Frag,403030485,583873577,403030581,583873673,f,0,96,76,76,80.00,80.00,0,0
Frag,403028124,583871068,403028252,583871196,f,0,128,102,102,80.00,80.00,0,0
Frag,403028125,583871069,403028317,583871261,f,0,192,153,153,80.00,80.00,0,0
Frag,403027871,583870813,403027935,583870877,f,0,64,51,51,80.00,80.00,0,0
Frag,403001814,583843665,403001878,583843729,f,0,64,51,51,80.00,80.00,0,0
Frag,403001286,583843127,403001414,583843255,f,0,128,102,102,80.00,80.00,0,0
Frag,403001419,583843258,403001611,583843450,f,0,192,153,153,80.00,80.00,0,0
Frag,403001411,583843250,403001667,583843506,f,0,256,204,204,80.00,80.00,0,0
Frag,403043576,583882169,403043640,583882233,f,0,64,51,51,80.00,80.00,0,0
Frag,403057699,583887398,403057763,583887462,f,0,64,51,51,80.00,80.00,0,0
Frag,439417738,536687810,439418346,536688418,f,0,608,486,486,80.00,80.00,0,0
Frag,411711220,599423992,411711316,599424088,f,0,96,76,76,80.00,80.00,0,0
Frag,412047733,599630534,412047861,599630662,f,0,128,102,102,80.00,80.00,0,0
Frag,458885921,626622684,458885985,626622748,f,0,64,51,51,80.00,80.00,0,0
Frag,458886153,626622897,458886313,626623057,f,0,160,128,128,80.00,80.00,0,0
Frag,410122011,696072558,410122267,696072814,f,0,256,204,204,80.00,80.00,0,0
Frag,431824592,765374740,431824720,765374868,f,0,128,102,102,80.00,80.00,0,0
Frag,454386237,748322010,454386301,748322074,f,0,64,51,51,80.00,80.00,0,0
Frag,447885312,735589056,447885376,735589120,f,0,64,51,51,80.00,80.00,0,0
Frag,447885098,735588157,447885194,735588253,f,0,96,76,76,80.00,80.00,0,0
Frag,447874516,735555803,447874580,735555867,f,0,64,51,51,80.00,80.00,0,0
Frag,447868793,735547956,447868857,735548020,f,0,64,51,51,80.00,80.00,0,0
Frag,448100104,735766022,448100168,735766086,f,0,64,51,51,80.00,80.00,0,0
Frag,449468156,735362471,449468220,735362535,f,0,64,51,51,80.00,80.00,0,0
Frag,458945407,744693568,458945471,744693632,f,0,64,51,51,80.00,80.00,0,0
Frag,455596481,840449662,455596673,840449854,f,0,192,153,153,80.00,80.00,0,0
Frag,403126931,881344257,403127187,881344513,f,0,256,204,204,80.00,80.00,0,0
Frag,403126915,881344241,403127299,881344625,f,0,384,307,307,80.00,80.00,0,0
Frag,403242335,881454831,403242431,881454927,f,0,96,76,76,80.00,80.00,0,0
Frag,415166292,931759644,415166356,931759708,f,0,64,51,51,80.00,80.00,0,0
Frag,415197544,931782209,415197608,931782273,f,0,64,51,51,80.00,80.00,0,0
Frag,415248565,931817946,415248725,931818106,f,0,160,128,128,80.00,80.00,0,0
Frag,415303681,931854652,415303809,931854780,f,0,128,102,102,80.00,80.00,0,0
Frag,415367399,931900942,415367495,931901038,f,0,96,76,76,80.00,80.00,0,0
Frag,415355763,931886570,415355859,931886666,f,0,96,76,76,80.00,80.00,0,0
Frag,415352005,931882645,415352069,931882709,f,0,64,51,51,80.00,80.00,0,0
Frag,415351999,931882639,415352159,931882799,f,0,160,128,128,80.00,80.00,0,0
Frag,415364763,931894513,415364987,931894737,f,0,224,179,179,80.00,80.00,0,0
Frag,415436000,931965350,415436128,931965478,f,0,128,102,102,80.00,80.00,0,0
Frag,415436008,931965358,415436168,931965518,f,0,160,128,128,80.00,80.00,0,0
Frag,415395713,931913288,415396033,931913608,f,0,320,256,256,80.00,80.00,0,0
Frag,415395715,931913290,415396067,931913642,f,0,352,281,281,80.00,80.00,0,0
Frag,415541011,932016004,415541139,932016132,f,0,128,102,102,80.00,80.00,0,0
Frag,415540568,932015559,415540728,932015719,f,0,160,128,128,80.00,80.00,0,0
Frag,415540487,932015478,415540839,932015830,f,0,352,281,281,80.00,80.00,0,0
Frag,415540561,932015552,415540913,932015904,f,0,352,281,281,80.00,80.00,0,0
Frag,415540484,932015475,415540964,932015955,f,0,480,384,384,80.00,80.00,0,0
Frag,457406584,1044169016,457406648,1044169080,f,0,64,51,51,80.00,80.00,0,0
Frag,420039169,1068511134,420039265,1068511230,f,0,96,76,76,80.00,80.00,0,0
Frag,446997058,1051901200,446997154,1051901296,f,0,96,76,76,80.00,80.00,0,0
Frag,447016252,1051918328,447016316,1051918392,f,0,64,51,51,80.00,80.00,0,0
Frag,448730291,1051997698,448730387,1051997794,f,0,96,76,76,80.00,80.00,0,0
Frag,448731617,1051998975,448731681,1051999039,f,0,64,51,51,80.00,80.00,0,0
Frag,449604071,1051800083,449604167,1051800179,f,0,96,76,76,80.00,80.00,0,0
Frag,441021334,1137173726,441021398,1137173790,f,0,64,51,51,80.00,80.00,0,0
Frag,453415445,1256196194,453415541,1256196290,f,0,96,76,76,80.00,80.00,0,0
Frag,453239186,1255978335,453239506,1255978655,f,0,320,256,256,80.00,80.00,0,0
Frag,453226697,1255963053,453226921,1255963277,f,0,224,179,179,80.00,80.00,0,0
Frag,453084000,1255819822,453084128,1255819950,f,0,128,102,102,80.00,80.00,0,0
Frag,453119751,1255851025,453119815,1255851089,f,0,64,51,51,80.00,80.00,0,0
Frag,398255424,1363552503,398255648,1363552727,f,0,224,179,179,80.00,80.00,0,0
Frag,398230094,1363524942,398230190,1363525038,f,0,96,76,76,80.00,80.00,0,0
Frag,398230465,1363525308,398230529,1363525372,f,0,64,51,51,80.00,80.00,0,0
Frag,398226172,1363519807,398226300,1363519935,f,0,128,102,102,80.00,80.00,0,0
Frag,398204893,1363496338,398205085,1363496530,f,0,192,153,153,80.00,80.00,0,0
Frag,398319783,1363605832,398319879,1363605928,f,0,96,76,76,80.00,80.00,0,0
Frag,398319639,1363605687,398319735,1363605783,f,0,96,76,76,80.00,80.00,0,0
Frag,426490549,1345656389,426490645,1345656485,f,0,96,76,76,80.00,80.00,0,0
Frag,426490648,1345656487,426490776,1345656615,f,0,128,102,102,80.00,80.00,0,0
Frag,445278325,1430349138,445278389,1430349202,f,0,64,51,51,80.00,80.00,0,0
Frag,424214074,1447943512,424214138,1447943576,f,0,64,51,51,80.00,80.00,0,0
Frag,424419490,1448031569,424419618,1448031697,f,0,128,102,102,80.00,80.00,0,0
Frag,455449583,1702188979,455449647,1702189043,f,0,64,51,51,80.00,80.00,0,0
Frag,398134492,1743778555,398134588,1743778651,f,0,96,76,76,80.00,80.00,0,0
Frag,398088591,1743715524,398088847,1743715780,f,0,256,204,204,80.00,80.00,0,0
Frag,398121714,1743746980,398121970,1743747236,f,0,256,204,204,80.00,80.00,0,0
Frag,398121517,1743746782,398121677,1743746942,f,0,160,128,128,80.00,80.00,0,0
Frag,397623292,1743246663,397623356,1743246727,f,0,64,51,51,80.00,80.00,0,0
Frag,398115835,1743737205,398115899,1743737269,f,0,64,51,51,80.00,80.00,0,0
Frag,398115611,1743736965,398115675,1743737029,f,0,64,51,51,80.00,80.00,0,0
Frag,398054732,1743669952,398054924,1743670144,f,0,192,153,153,80.00,80.00,0,0
Frag,398054587,1743669805,398054683,1743669901,f,0,96,76,76,80.00,80.00,0,0
Frag,398054217,1743669434,398054441,1743669658,f,0,224,179,179,80.00,80.00,0,0
Frag,398054244,1743669461,398054564,1743669781,f,0,320,256,256,80.00,80.00,0,0
Frag,398180212,1723302795,398180340,1723302923,f,0,128,102,102,80.00,80.00,0,0
Frag,439203341,1827146701,439203405,1827146765,f,0,64,51,51,80.00,80.00,0,0
Frag,447507716,1859860533,447507844,1859860661,f,0,128,102,102,80.00,80.00,0,0
Frag,447361015,1859437981,447361239,1859438205,f,0,224,179,179,80.00,80.00,0,0
Frag,447396379,1859469218,447396443,1859469282,f,0,64,51,51,80.00,80.00,0,0
Frag,447422290,1859486452,447422450,1859486612,f,0,160,128,128,80.00,80.00,0,0
Frag,447493204,1859542804,447493268,1859542868,f,0,64,51,51,80.00,80.00,0,0
Frag,447504210,1859548134,447504370,1859548294,f,0,160,128,128,80.00,80.00,0,0
Frag,447507338,1859550436,447507498,1859550596,f,0,160,128,128,80.00,80.00,0,0
Frag,447507716,1859550746,447507844,1859550874,f,0,128,102,102,80.00,80.00,0,0
Frag,447527304,1859564613,447527368,1859564677,f,0,64,51,51,80.00,80.00,0,0
Frag,447558183,1859584290,447558343,1859584450,f,0,160,128,128,80.00,80.00,0,0
Frag,447550678,1859576236,447550742,1859576300,f,0,64,51,51,80.00,80.00,0,0
Frag,447561741,1859586952,447561805,1859587016,f,0,64,51,51,80.00,80.00,0,0
Frag,447563502,1859587327,447563694,1859587519,f,0,192,153,153,80.00,80.00,0,0
Frag,432122557,1953129016,432122621,1953129080,f,0,64,51,51,80.00,80.00,0,0
Frag,414059103,2031336895,414059327,2031337119,f,0,224,179,179,80.00,80.00,0,0
Frag,414057585,2031334913,414057809,2031335137,f,0,224,179,179,80.00,80.00,0,0
Frag,414187663,2031464349,414187887,2031464573,f,0,224,179,179,80.00,80.00,0,0
Frag,414187307,2031463992,414187371,2031464056,f,0,64,51,51,80.00,80.00,0,0
Frag,414235078,2031510097,414235142,2031510161,f,0,64,51,51,80.00,80.00,0,0
Frag,414234635,2031509653,414234795,2031509813,f,0,160,128,128,80.00,80.00,0,0
Frag,414234622,2031509640,414234910,2031509928,f,0,288,230,230,80.00,80.00,0,0
Frag,414234643,2031509661,414235059,2031510077,f,0,416,332,332,80.00,80.00,0,0
Frag,414231350,2031505968,414231478,2031506096,f,0,128,102,102,80.00,80.00,0,0
Frag,414231342,2031505960,414231566,2031506184,f,0,224,179,179,80.00,80.00,0,0
Frag,414231361,2031505979,414231617,2031506235,f,0,256,204,204,80.00,80.00,0,0
Frag,414231681,2031506298,414231873,2031506490,f,0,192,153,153,80.00,80.00,0,0
Frag,414231693,2031506310,414231917,2031506534,f,0,224,179,179,80.00,80.00,0,0
Frag,414231682,2031506299,414231970,2031506587,f,0,288,230,230,80.00,80.00,0,0
Frag,414231694,2031506311,414232174,2031506791,f,0,480,384,384,80.00,80.00,0,0
Frag,414232214,2031506830,414232342,2031506958,f,0,128,102,102,80.00,80.00,0,0
Frag,414175860,2031449485,414175924,2031449549,f,0,64,51,51,80.00,80.00,0,0
Frag,414044814,2031316122,414044942,2031316250,f,0,128,102,102,80.00,80.00,0,0
Frag,414077146,2031344394,414077274,2031344522,f,0,128,102,102,80.00,80.00,0,0
Frag,414116260,2031367117,414116388,2031367245,f,0,128,102,102,80.00,80.00,0,0
Frag,398803817,1981220213,398804105,1981220501,f,0,288,230,230,80.00,80.00,0,0
Frag,398852840,1981267846,398852904,1981267910,f,0,64,51,51,80.00,80.00,0,0
Frag,398851288,1981266218,398851352,1981266282,f,0,64,51,51,80.00,80.00,0,0
Frag,398846886,1981259807,398847078,1981259999,f,0,192,153,153,80.00,80.00,0,0
Frag,398846222,1981259139,398846350,1981259267,f,0,128,102,102,80.00,80.00,0,0
Frag,398846240,1981259157,398846400,1981259317,f,0,160,128,128,80.00,80.00,0,0
Frag,398846229,1981259146,398846453,1981259370,f,0,224,179,179,80.00,80.00,0,0
