All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename : undef
SeqY filename : undef
SeqX name : undef
SeqY name : undef
SeqX length : 1130445958
SeqY length : 1679205391
Min.fragment.length : undef
Min.Identity : undef
Tot Hits (seeds) : undef
Tot Hits (seeds) used: undef
Total fragments : undef
========================================================
Total CSB: 0
========================================================
Type,xStart,yStart,xEnd,yEnd,strand(f/r),block,length,score,ident,similarity,%ident,SeqX,SeqY
Frag,160799467,368513130,160799563,368513226,f,0,96,76,76,80.00,80.00,0,0
Frag,140903507,341311436,140903603,341311532,f,0,96,76,76,80.00,80.00,0,0
Frag,143072158,332902444,143072222,332902508,f,0,64,51,51,80.00,80.00,0,0
Frag,140903460,405602393,140903556,405602489,f,0,96,76,76,80.00,80.00,0,0
Frag,193958188,529683940,193958348,529684100,f,0,160,128,128,80.00,80.00,0,0
Frag,140903506,648493209,140903570,648493273,f,0,64,51,51,80.00,80.00,0,0
Frag,140903433,672232786,140903561,672232914,f,0,128,102,102,80.00,80.00,0,0
Frag,140903492,669355624,140903556,669355688,f,0,64,51,51,80.00,80.00,0,0
Frag,151732988,767031634,151733084,767031730,f,0,96,76,76,80.00,80.00,0,0
Frag,140903492,734209088,140903556,734209152,f,0,64,51,51,80.00,80.00,0,0
Frag,140903441,727821553,140903569,727821681,f,0,128,102,102,80.00,80.00,0,0
Frag,192093904,765612299,192094064,765612459,f,0,160,128,128,80.00,80.00,0,0
Frag,140903443,850853493,140903603,850853653,f,0,160,128,128,80.00,80.00,0,0
Frag,140903507,826097362,140903603,826097458,f,0,96,76,76,80.00,80.00,0,0
Frag,171282780,829907260,171283068,829907548,f,0,288,230,230,80.00,80.00,0,0
Frag,140903546,895012094,140903610,895012158,f,0,64,51,51,80.00,80.00,0,0
Frag,140903465,889112746,140903593,889112874,f,0,128,102,102,80.00,80.00,0,0
Frag,140903492,958417430,140903556,958417494,f,0,64,51,51,80.00,80.00,0,0
Frag,171573595,966845927,171573755,966846087,f,0,160,128,128,80.00,80.00,0,0
Frag,140903465,1047143245,140903561,1047143341,f,0,96,76,76,80.00,80.00,0,0
Frag,137678145,1042866163,137678241,1042866259,f,0,96,76,76,80.00,80.00,0,0
Frag,171282651,1035574749,171283163,1035575261,f,0,512,409,409,80.00,80.00,0,0
Frag,140903540,1224693544,140903604,1224693608,f,0,64,51,51,80.00,80.00,0,0
Frag,140903492,1218824222,140903588,1218824318,f,0,96,76,76,80.00,80.00,0,0
Frag,170634273,1218444687,170634337,1218444751,f,0,64,51,51,80.00,80.00,0,0
Frag,140903492,1185328664,140903620,1185328792,f,0,128,102,102,80.00,80.00,0,0
Frag,140903492,1182602610,140903588,1182602706,f,0,96,76,76,80.00,80.00,0,0
Frag,146392068,1284962456,146392228,1284962616,f,0,160,128,128,80.00,80.00,0,0
Frag,146392334,1284962707,146392398,1284962771,f,0,64,51,51,80.00,80.00,0,0
Frag,146392592,1284962862,146392656,1284962926,f,0,64,51,51,80.00,80.00,0,0
Frag,140903463,1278823086,140903591,1278823214,f,0,128,102,102,80.00,80.00,0,0
Frag,158842632,1284962360,158842696,1284962424,f,0,64,51,51,80.00,80.00,0,0
Frag,158842794,1284962520,158842890,1284962616,f,0,96,76,76,80.00,80.00,0,0
Frag,171347973,1284962861,171348037,1284962925,f,0,64,51,51,80.00,80.00,0,0
Frag,140903492,1359180896,140903556,1359180960,f,0,64,51,51,80.00,80.00,0,0
Frag,140903492,1354424482,140903588,1354424578,f,0,96,76,76,80.00,80.00,0,0
Frag,140903507,1351006044,140903603,1351006140,f,0,96,76,76,80.00,80.00,0,0
Frag,193777464,1370718284,193777592,1370718412,f,0,128,102,102,80.00,80.00,0,0
Frag,140659372,1405652564,140659500,1405652692,f,0,128,102,102,80.00,80.00,0,0
Frag,140903492,1503654314,140903588,1503654410,f,0,96,76,76,80.00,80.00,0,0
Frag,145303478,1499135620,145303542,1499135684,f,0,64,51,51,80.00,80.00,0,0
Frag,140903460,1489382547,140903524,1489382611,f,0,64,51,51,80.00,80.00,0,0
Frag,140903475,1554289244,140903603,1554289372,f,0,128,102,102,80.00,80.00,0,0
Frag,140903507,1530928087,140903571,1530928151,f,0,64,51,51,80.00,80.00,0,0
Frag,140903493,1530167580,140903557,1530167644,f,0,64,51,51,80.00,80.00,0,0
Frag,170642831,1551802920,170643023,1551803112,f,0,192,153,153,80.00,80.00,0,0
Frag,166190695,1544118845,166190791,1544118941,f,0,96,76,76,80.00,80.00,0,0
Frag,140903492,1619413785,140903556,1619413849,f,0,64,51,51,80.00,80.00,0,0
Frag,140903492,1615074426,140903620,1615074554,f,0,128,102,102,80.00,80.00,0,0
Frag,140903492,1588690796,140903620,1588690924,f,0,128,102,102,80.00,80.00,0,0
Frag,156554219,1584367182,156554283,1584367246,f,0,64,51,51,80.00,80.00,0,0
Frag,140903465,1615079126,140903593,1615078998,r,0,128,102,102,80.00,80.00,0,0
Frag,140903443,1554882096,140903603,1554881936,r,0,160,128,128,80.00,80.00,0,0
Frag,140903460,1576192800,140903524,1576192736,r,0,64,51,51,80.00,80.00,0,0
Frag,140903497,1494711756,140903561,1494711692,r,0,64,51,51,80.00,80.00,0,0
Frag,146391678,1519761824,146391742,1519761760,r,0,64,51,51,80.00,80.00,0,0
Frag,140903475,1536397297,140903603,1536397169,r,0,128,102,102,80.00,80.00,0,0
Frag,186857544,1512370114,186857608,1512370050,r,0,64,51,51,80.00,80.00,0,0
Frag,186838344,1512468238,186838440,1512468142,r,0,96,76,76,80.00,80.00,0,0
Frag,140903474,1421670885,140903570,1421670789,r,0,96,76,76,80.00,80.00,0,0
Frag,140903502,1455339869,140903566,1455339805,r,0,64,51,51,80.00,80.00,0,0
Frag,140903539,1457613403,140903603,1457613339,r,0,64,51,51,80.00,80.00,0,0
Frag,140903506,1469713811,140903570,1469713747,r,0,64,51,51,80.00,80.00,0,0
Frag,140903507,1393048898,140903603,1393048802,r,0,96,76,76,80.00,80.00,0,0
Frag,151621343,1384650583,151621471,1384650455,r,0,128,102,102,80.00,80.00,0,0
Frag,146392100,1321407997,146392228,1321407869,r,0,128,102,102,80.00,80.00,0,0
Frag,146392488,1321407613,146392648,1321407453,r,0,160,128,128,80.00,80.00,0,0
Frag,146392238,1321407869,146392398,1321407709,r,0,160,128,128,80.00,80.00,0,0
Frag,158842794,1321407965,158842890,1321407869,r,0,96,76,76,80.00,80.00,0,0
Frag,171347878,1321407605,171348038,1321407445,r,0,160,128,128,80.00,80.00,0,0
Frag,171608961,1321407701,171609185,1321407477,r,0,224,179,179,80.00,80.00,0,0
Frag,140903492,1258976343,140903556,1258976279,r,0,64,51,51,80.00,80.00,0,0
Frag,140903496,1261577793,140903560,1261577729,r,0,64,51,51,80.00,80.00,0,0
Frag,140903494,1282457103,140903590,1282457007,r,0,96,76,76,80.00,80.00,0,0
Frag,177298586,1167554173,177298714,1167554045,r,0,128,102,102,80.00,80.00,0,0
Frag,140903460,1104222437,140903556,1104222341,r,0,96,76,76,80.00,80.00,0,0
Frag,140903507,1125813447,140903603,1125813351,r,0,96,76,76,80.00,80.00,0,0
Frag,140903539,1132299378,140903603,1132299314,r,0,64,51,51,80.00,80.00,0,0
Frag,140903492,1142929909,140903556,1142929845,r,0,64,51,51,80.00,80.00,0,0
Frag,140903493,1037541016,140903589,1037540920,r,0,96,76,76,80.00,80.00,0,0
Frag,146392068,1035575437,146392484,1035575021,r,0,416,332,332,80.00,80.00,0,0
Frag,140903492,1047488218,140903588,1047488122,r,0,96,76,76,80.00,80.00,0,0
Frag,158842794,1035575373,158842954,1035575213,r,0,160,128,128,80.00,80.00,0,0
Frag,171347614,1035575270,171347902,1035574982,r,0,288,230,230,80.00,80.00,0,0
Frag,171608538,1035575526,171609210,1035574854,r,0,672,537,537,80.00,80.00,0,0
Frag,182090164,1035575141,182090420,1035574885,r,0,256,204,204,80.00,80.00,0,0
Frag,140903465,969172122,140903593,969171994,r,0,128,102,102,80.00,80.00,0,0
Frag,140903465,999324422,140903593,999324294,r,0,128,102,102,80.00,80.00,0,0
Frag,140903507,1011346233,140903603,1011346137,r,0,96,76,76,80.00,80.00,0,0
Frag,171346631,982077124,171346695,982077060,r,0,64,51,51,80.00,80.00,0,0
Frag,140903530,908564398,140903594,908564334,r,0,64,51,51,80.00,80.00,0,0
Frag,151768029,918960361,151768157,918960233,r,0,128,102,102,80.00,80.00,0,0
Frag,146392336,926696711,146392400,926696647,r,0,64,51,51,80.00,80.00,0,0
Frag,171347688,926696738,171347784,926696642,r,0,96,76,76,80.00,80.00,0,0
Frag,182090147,926696700,182090211,926696636,r,0,64,51,51,80.00,80.00,0,0
Frag,193196334,947056961,193196462,947056833,r,0,128,102,102,80.00,80.00,0,0
Frag,146392488,829907397,146392648,829907237,r,0,160,128,128,80.00,80.00,0,0
Frag,146392334,829907553,146392494,829907393,r,0,160,128,128,80.00,80.00,0,0
Frag,158842632,829907663,158842696,829907599,r,0,64,51,51,80.00,80.00,0,0
Frag,140903492,850047205,140903556,850047141,r,0,64,51,51,80.00,80.00,0,0
Frag,171347878,829907389,171348038,829907229,r,0,160,128,128,80.00,80.00,0,0
Frag,171608897,829907549,171609185,829907261,r,0,288,230,230,80.00,80.00,0,0
Frag,140903507,861014845,140903603,861014749,r,0,96,76,76,80.00,80.00,0,0
Frag,140903460,863548763,140903556,863548667,r,0,96,76,76,80.00,80.00,0,0
Frag,182091089,829904778,182091153,829904714,r,0,64,51,51,80.00,80.00,0,0
Frag,182091198,829904671,182091262,829904607,r,0,64,51,51,80.00,80.00,0,0
Frag,140903496,872222240,140903560,872222176,r,0,64,51,51,80.00,80.00,0,0
Frag,140903492,770625534,140903620,770625406,r,0,128,102,102,80.00,80.00,0,0
Frag,150190059,767053219,150190187,767053091,r,0,128,102,102,80.00,80.00,0,0
Frag,151732128,767031729,151732224,767031633,r,0,96,76,76,80.00,80.00,0,0
Frag,151754278,767031729,151754374,767031633,r,0,96,76,76,80.00,80.00,0,0
Frag,140903542,801646688,140903606,801646624,r,0,64,51,51,80.00,80.00,0,0
Frag,140903446,825045727,140903606,825045567,r,0,160,128,128,80.00,80.00,0,0
Frag,148716639,817658814,148716959,817658494,r,0,320,256,256,80.00,80.00,0,0
Frag,150571637,705017988,150571829,705017796,r,0,192,153,153,80.00,80.00,0,0
Frag,148987603,712725423,148987827,712725199,r,0,224,179,179,80.00,80.00,0,0
Frag,140903492,738059709,140903556,738059645,r,0,64,51,51,80.00,80.00,0,0
Frag,140903497,741210192,140903561,741210128,r,0,64,51,51,80.00,80.00,0,0
Frag,140903443,743541796,140903603,743541636,r,0,160,128,128,80.00,80.00,0,0
Frag,140903497,747310372,140903561,747310308,r,0,64,51,51,80.00,80.00,0,0
Frag,140903493,749590923,140903557,749590859,r,0,64,51,51,80.00,80.00,0,0
Frag,193958188,713670638,193958348,713670478,r,0,160,128,128,80.00,80.00,0,0
Frag,140903492,630923045,140903588,630922949,r,0,96,76,76,80.00,80.00,0,0
Frag,140903460,656381263,140903524,656381199,r,0,64,51,51,80.00,80.00,0,0
Frag,140903492,686515553,140903620,686515425,r,0,128,102,102,80.00,80.00,0,0
Frag,140903493,618895986,140903557,618895922,r,0,64,51,51,80.00,80.00,0,0
Frag,146392488,621509694,146392648,621509534,r,0,160,128,128,80.00,80.00,0,0
Frag,146392068,621510116,146392484,621509700,r,0,416,332,332,80.00,80.00,0,0
Frag,158842794,621510052,158842954,621509892,r,0,160,128,128,80.00,80.00,0,0
Frag,171347614,621509949,171347902,621509661,r,0,288,230,230,80.00,80.00,0,0
Frag,171347878,621509686,171348070,621509494,r,0,192,153,153,80.00,80.00,0,0
Frag,171608570,621510173,171609210,621509533,r,0,640,512,512,80.00,80.00,0,0
Frag,182091198,621508780,182091262,621508716,r,0,64,51,51,80.00,80.00,0,0
Frag,140903492,510557201,140903588,510557105,r,0,96,76,76,80.00,80.00,0,0
Frag,140903492,518679551,140903588,518679455,r,0,96,76,76,80.00,80.00,0,0
Frag,140903493,539730187,140903589,539730091,r,0,96,76,76,80.00,80.00,0,0
Frag,140903475,437311196,140903603,437311068,r,0,128,102,102,80.00,80.00,0,0
Frag,140903443,441204625,140903603,441204465,r,0,160,128,128,80.00,80.00,0,0
Frag,140903475,480143249,140903603,480143121,r,0,128,102,102,80.00,80.00,0,0
Frag,193764645,453921296,193764709,453921232,r,0,64,51,51,80.00,80.00,0,0
Frag,142022272,381106406,142022336,381106342,r,0,64,51,51,80.00,80.00,0,0
Frag,161907325,382454229,161907421,382454133,r,0,96,76,76,80.00,80.00,0,0
Frag,168422763,393632444,168422955,393632252,r,0,192,153,153,80.00,80.00,0,0
Frag,168427800,393630547,168427960,393630387,r,0,160,128,128,80.00,80.00,0,0
Frag,140903492,326483696,140903556,326483632,r,0,64,51,51,80.00,80.00,0,0
Frag,140903506,347262015,140903570,347261951,r,0,64,51,51,80.00,80.00,0,0
Frag,177298586,239207235,177298714,239207107,r,0,128,102,102,80.00,80.00,0,0
Frag,140903465,290901282,140903593,290901154,r,0,128,102,102,80.00,80.00,0,0
Frag,140903492,174809596,140903556,174809532,r,0,64,51,51,80.00,80.00,0,0
Frag,140903492,180198452,140903556,180198388,r,0,64,51,51,80.00,80.00,0,0
Frag,140903492,195974041,140903556,195973977,r,0,64,51,51,80.00,80.00,0,0
Frag,140903465,205831390,140903593,205831262,r,0,128,102,102,80.00,80.00,0,0
Frag,140903492,212083850,140903588,212083754,r,0,96,76,76,80.00,80.00,0,0
Frag,168422795,108982173,168422955,108982013,r,0,160,128,128,80.00,80.00,0,0
Frag,168427800,108980310,168427960,108980150,r,0,160,128,128,80.00,80.00,0,0
Frag,194962522,127518376,194962682,127518216,r,0,160,128,128,80.00,80.00,0,0
Frag,140903474,54472896,140903570,54472800,r,0,96,76,76,80.00,80.00,0,0
Frag,186857544,81207759,186857608,81207695,r,0,64,51,51,80.00,80.00,0,0
Frag,186838344,81300326,186838440,81300230,r,0,96,76,76,80.00,80.00,0,0
Frag,140903492,5314162,140903556,5314098,r,0,64,51,51,80.00,80.00,0,0
Frag,250249942,144995326,250250006,144995390,f,0,64,51,51,80.00,80.00,0,0
Frag,237516582,359682422,237516806,359682646,f,0,224,179,179,80.00,80.00,0,0
Frag,206870479,456192431,206870607,456192559,f,0,128,102,102,80.00,80.00,0,0
Frag,244057811,505123555,244057907,505123651,f,0,96,76,76,80.00,80.00,0,0
Frag,244057811,505122627,244057907,505122723,f,0,96,76,76,80.00,80.00,0,0
Frag,207489481,531449307,207489609,531449435,f,0,128,102,102,80.00,80.00,0,0
Frag,203300037,610330673,203300165,610330801,f,0,128,102,102,80.00,80.00,0,0
Frag,250250780,621509557,250251228,621510005,f,0,448,358,358,80.00,80.00,0,0
Frag,233507477,720269638,233507669,720269830,f,0,192,153,153,80.00,80.00,0,0
Frag,197184095,730897622,197184159,730897686,f,0,64,51,51,80.00,80.00,0,0
Frag,207489481,731828280,207489609,731828408,f,0,128,102,102,80.00,80.00,0,0
Frag,208270911,729482697,208271071,729482857,f,0,160,128,128,80.00,80.00,0,0
Frag,226113053,729482761,226113149,729482857,f,0,96,76,76,80.00,80.00,0,0
Frag,250250780,829907260,250251068,829907548,f,0,288,230,230,80.00,80.00,0,0
Frag,208270911,916847869,208271071,916848029,f,0,160,128,128,80.00,80.00,0,0
Frag,226113053,916847933,226113149,916848029,f,0,96,76,76,80.00,80.00,0,0
Frag,218238454,906572624,218238550,906572720,f,0,96,76,76,80.00,80.00,0,0
Frag,259460740,916847965,259460804,916848029,f,0,64,51,51,80.00,80.00,0,0
Frag,199850422,980329791,199850486,980329855,f,0,64,51,51,80.00,80.00,0,0
Frag,231646470,973550308,231646662,973550500,f,0,192,153,153,80.00,80.00,0,0
Frag,208270911,1032001887,208271071,1032002047,f,0,160,128,128,80.00,80.00,0,0
Frag,226113053,1032001951,226113149,1032002047,f,0,96,76,76,80.00,80.00,0,0
Frag,250250788,1035574886,250251236,1035575334,f,0,448,358,358,80.00,80.00,0,0
Frag,202953906,1065765439,202954066,1065765599,f,0,160,128,128,80.00,80.00,0,0
Frag,215912431,1067307067,215912527,1067307163,f,0,96,76,76,80.00,80.00,0,0
Frag,203038742,1053605176,203038806,1053605240,f,0,64,51,51,80.00,80.00,0,0
Frag,213191703,1060855565,213191895,1060855757,f,0,192,153,153,80.00,80.00,0,0
Frag,210634546,1270723376,210634674,1270723504,f,0,128,102,102,80.00,80.00,0,0
Frag,210963996,1263586322,210964124,1263586450,f,0,128,102,102,80.00,80.00,0,0
Frag,262328643,1339939467,262328867,1339939691,f,0,224,179,179,80.00,80.00,0,0
Frag,250250780,1321407476,250251004,1321407700,f,0,224,179,179,80.00,80.00,0,0
Frag,208270911,1476995761,208271071,1476995921,f,0,160,128,128,80.00,80.00,0,0
Frag,226113053,1476995825,226113149,1476995921,f,0,96,76,76,80.00,80.00,0,0
Frag,210275837,1549332214,210275933,1549332310,f,0,96,76,76,80.00,80.00,0,0
Frag,250251600,1519761693,250251728,1519761821,f,0,128,102,102,80.00,80.00,0,0
Frag,248005779,1592185565,248005907,1592185693,f,0,128,102,102,80.00,80.00,0,0
Frag,203214541,1664277767,203214701,1664277927,f,0,160,128,128,80.00,80.00,0,0
Frag,232116589,1653316624,232116653,1653316688,f,0,64,51,51,80.00,80.00,0,0
Frag,232124490,1653316624,232124554,1653316688,f,0,64,51,51,80.00,80.00,0,0
Frag,232140786,1653316624,232140850,1653316688,f,0,64,51,51,80.00,80.00,0,0
Frag,238393199,1653316624,238393263,1653316688,f,0,64,51,51,80.00,80.00,0,0
Frag,232117497,1653316679,232117561,1653316615,r,0,64,51,51,80.00,80.00,0,0
Frag,232119184,1653316679,232119248,1653316615,r,0,64,51,51,80.00,80.00,0,0
Frag,232121076,1653316679,232121140,1653316615,r,0,64,51,51,80.00,80.00,0,0
Frag,232125396,1653316679,232125460,1653316615,r,0,64,51,51,80.00,80.00,0,0
Frag,232127052,1653316679,232127116,1653316615,r,0,64,51,51,80.00,80.00,0,0
Frag,232128555,1653316679,232128619,1653316615,r,0,64,51,51,80.00,80.00,0,0
Frag,232130480,1653316679,232130544,1653316615,r,0,64,51,51,80.00,80.00,0,0
Frag,232131983,1653316679,232132047,1653316615,r,0,64,51,51,80.00,80.00,0,0
Frag,232135130,1653316679,232135194,1653316615,r,0,64,51,51,80.00,80.00,0,0
Frag,232136968,1653316679,232137032,1653316615,r,0,64,51,51,80.00,80.00,0,0
Frag,232141593,1653316679,232141657,1653316615,r,0,64,51,51,80.00,80.00,0,0
Frag,232301929,1653316679,232301993,1653316615,r,0,64,51,51,80.00,80.00,0,0
Frag,232303425,1653316679,232303489,1653316615,r,0,64,51,51,80.00,80.00,0,0
Frag,213191702,1548688836,213191958,1548688580,r,0,256,204,204,80.00,80.00,0,0
Frag,210963970,1593741181,210964098,1593741053,r,0,128,102,102,80.00,80.00,0,0
Frag,208270902,1519761824,208271030,1519761696,r,0,128,102,102,80.00,80.00,0,0
Frag,244544319,1354048309,244544383,1354048245,r,0,64,51,51,80.00,80.00,0,0
Frag,245227654,1346663384,245227846,1346663192,r,0,192,153,153,80.00,80.00,0,0
Frag,213764849,1255187901,213764913,1255187837,r,0,64,51,51,80.00,80.00,0,0
Frag,222568909,1262650772,222568973,1262650708,r,0,64,51,51,80.00,80.00,0,0
Frag,208270886,1282128241,208271078,1282128049,r,0,192,153,153,80.00,80.00,0,0
Frag,226113060,1282128145,226113156,1282128049,r,0,96,76,76,80.00,80.00,0,0
Frag,261231722,1162429461,261231818,1162429365,r,0,96,76,76,80.00,80.00,0,0
Frag,208270911,1133407158,208271071,1133406998,r,0,160,128,128,80.00,80.00,0,0
Frag,226113053,1133407094,226113149,1133406998,r,0,96,76,76,80.00,80.00,0,0
Frag,248005778,1026660674,248005906,1026660546,r,0,128,102,102,80.00,80.00,0,0
Frag,218775906,1076555633,218775970,1076555569,r,0,64,51,51,80.00,80.00,0,0
Frag,204608966,974934502,204609158,974934310,r,0,192,153,153,80.00,80.00,0,0
Frag,202820623,977336106,202820847,977335882,r,0,224,179,179,80.00,80.00,0,0
Frag,226112767,982077124,226112831,982077060,r,0,64,51,51,80.00,80.00,0,0
Frag,208270911,1014266240,208271071,1014266080,r,0,160,128,128,80.00,80.00,0,0
Frag,226113053,1014266176,226113149,1014266080,r,0,96,76,76,80.00,80.00,0,0
Frag,260988552,982995591,260988648,982995495,r,0,96,76,76,80.00,80.00,0,0
Frag,261819242,982789218,261819402,982789058,r,0,160,128,128,80.00,80.00,0,0
Frag,260151920,984959123,260152144,984958899,r,0,224,179,179,80.00,80.00,0,0
Frag,261448323,984958997,261448451,984958869,r,0,128,102,102,80.00,80.00,0,0
Frag,217629152,906572719,217629248,906572623,r,0,96,76,76,80.00,80.00,0,0
Frag,217918849,906572719,217918945,906572623,r,0,96,76,76,80.00,80.00,0,0
Frag,197181587,931808114,197181715,931807986,r,0,128,102,102,80.00,80.00,0,0
Frag,197184095,931806709,197184159,931806645,r,0,64,51,51,80.00,80.00,0,0
Frag,202685848,955410054,202686104,955409798,r,0,256,204,204,80.00,80.00,0,0
Frag,208270911,951682289,208271071,951682129,r,0,160,128,128,80.00,80.00,0,0
Frag,237518530,936099411,237518658,936099283,r,0,128,102,102,80.00,80.00,0,0
Frag,226113053,951682225,226113149,951682129,r,0,96,76,76,80.00,80.00,0,0
Frag,237518530,955605665,237518658,955605537,r,0,128,102,102,80.00,80.00,0,0
Frag,232681967,840664329,232682063,840664233,r,0,96,76,76,80.00,80.00,0,0
Frag,217629126,874442618,217629254,874442490,r,0,128,102,102,80.00,80.00,0,0
Frag,196881542,764529540,196881766,764529316,r,0,224,179,179,80.00,80.00,0,0
Frag,230363550,797699012,230363774,797698788,r,0,224,179,179,80.00,80.00,0,0
Frag,202703685,714086851,202703813,714086723,r,0,128,102,102,80.00,80.00,0,0
Frag,202720948,714081287,202721044,714081191,r,0,96,76,76,80.00,80.00,0,0
Frag,208270911,665488571,208271071,665488411,r,0,160,128,128,80.00,80.00,0,0
Frag,226113053,665488507,226113149,665488411,r,0,96,76,76,80.00,80.00,0,0
Frag,259460740,665488475,259460804,665488411,r,0,64,51,51,80.00,80.00,0,0
Frag,245228091,565856826,245228379,565856538,r,0,288,230,230,80.00,80.00,0,0
Frag,208270911,621510480,208271103,621510288,r,0,192,153,153,80.00,80.00,0,0
Frag,247241322,593853364,247241482,593853204,r,0,160,128,128,80.00,80.00,0,0
Frag,226113053,621510416,226113181,621510288,r,0,128,102,102,80.00,80.00,0,0
Frag,196997969,506208124,196998065,506208028,r,0,96,76,76,80.00,80.00,0,0
Frag,255460389,505011713,255460549,505011553,r,0,160,128,128,80.00,80.00,0,0
Frag,257532386,504209822,257532482,504209726,r,0,96,76,76,80.00,80.00,0,0
Frag,244058057,522166095,244058153,522165999,r,0,96,76,76,80.00,80.00,0,0
Frag,243869870,522599479,243869998,522599351,r,0,128,102,102,80.00,80.00,0,0
Frag,238073250,457729109,238073314,457729045,r,0,64,51,51,80.00,80.00,0,0
Frag,238072748,457732400,238072812,457732336,r,0,64,51,51,80.00,80.00,0,0
Frag,208270911,377167051,208271071,377166891,r,0,160,128,128,80.00,80.00,0,0
Frag,226113053,377166987,226113149,377166891,r,0,96,76,76,80.00,80.00,0,0
Frag,212282916,411898516,212283044,411898388,r,0,128,102,102,80.00,80.00,0,0
Frag,259460740,377166955,259460804,377166891,r,0,64,51,51,80.00,80.00,0,0
Frag,260219853,382309337,260219981,382309209,r,0,128,102,102,80.00,80.00,0,0
Frag,245228232,410291886,245228392,410291726,r,0,160,128,128,80.00,80.00,0,0
Frag,208270911,314671770,208271071,314671610,r,0,160,128,128,80.00,80.00,0,0
Frag,226113053,314671706,226113149,314671610,r,0,96,76,76,80.00,80.00,0,0
Frag,228717966,314738025,228718062,314737929,r,0,96,76,76,80.00,80.00,0,0
Frag,237518530,314382764,237518690,314382604,r,0,160,128,128,80.00,80.00,0,0
Frag,208270911,208792854,208271071,208792694,r,0,160,128,128,80.00,80.00,0,0
Frag,226113053,208792790,226113149,208792694,r,0,96,76,76,80.00,80.00,0,0
Frag,237518530,198832487,237518658,198832359,r,0,128,102,102,80.00,80.00,0,0
Frag,212282932,224224804,212283028,224224708,r,0,96,76,76,80.00,80.00,0,0
Frag,218775906,219573664,218775970,219573600,r,0,64,51,51,80.00,80.00,0,0
Frag,196997969,132578884,196998065,132578788,r,0,96,76,76,80.00,80.00,0,0
Frag,247241322,153426968,247241482,153426808,r,0,160,128,128,80.00,80.00,0,0
Frag,208270911,351633,208271071,351473,r,0,160,128,128,80.00,80.00,0,0
Frag,226113053,351569,226113149,351473,r,0,96,76,76,80.00,80.00,0,0
Frag,228717966,413439,228718062,413343,r,0,96,76,76,80.00,80.00,0,0
Frag,237518530,71251,237518690,71091,r,0,160,128,128,80.00,80.00,0,0
Frag,208270886,31109645,208271078,31109453,r,0,192,153,153,80.00,80.00,0,0
Frag,222568909,27994428,222568973,27994364,r,0,64,51,51,80.00,80.00,0,0
Frag,226113060,31109549,226113156,31109453,r,0,96,76,76,80.00,80.00,0,0
Frag,259460740,351537,259460804,351473,r,0,64,51,51,80.00,80.00,0,0
Frag,291678383,54472796,291678479,54472892,f,0,96,76,76,80.00,80.00,0,0
Frag,291678398,27689092,291678462,27689156,f,0,64,51,51,80.00,80.00,0,0
Frag,319408998,53841671,319409094,53841767,f,0,96,76,76,80.00,80.00,0,0
Frag,291678434,13141897,291678498,13141961,f,0,64,51,51,80.00,80.00,0,0
Frag,311974414,97942841,311974606,97943033,f,0,192,153,153,80.00,80.00,0,0
Frag,316914186,93026150,316914666,93026630,f,0,480,384,384,80.00,80.00,0,0
Frag,291678399,195973975,291678495,195974071,f,0,96,76,76,80.00,80.00,0,0
Frag,291678401,180198388,291678465,180198452,f,0,64,51,51,80.00,80.00,0,0
Frag,279794535,238477737,279794727,238477929,f,0,192,153,153,80.00,80.00,0,0
Frag,298960308,249978639,298960372,249978703,f,0,64,51,51,80.00,80.00,0,0
Frag,298978166,249978639,298978230,249978703,f,0,64,51,51,80.00,80.00,0,0
Frag,298997432,249978639,298997496,249978703,f,0,64,51,51,80.00,80.00,0,0
Frag,291678366,212083751,291678494,212083879,f,0,128,102,102,80.00,80.00,0,0
Frag,291678399,326483630,291678463,326483694,f,0,64,51,51,80.00,80.00,0,0
Frag,291678353,297339153,291678449,297339249,f,0,96,76,76,80.00,80.00,0,0
Frag,291678359,290901149,291678487,290901277,f,0,128,102,102,80.00,80.00,0,0
Frag,291678396,356064045,291678492,356064141,f,0,96,76,76,80.00,80.00,0,0
Frag,291678383,347261947,291678447,347262011,f,0,64,51,51,80.00,80.00,0,0
Frag,291678430,342726538,291678494,342726602,f,0,64,51,51,80.00,80.00,0,0
Frag,298960308,346643678,298960372,346643742,f,0,64,51,51,80.00,80.00,0,0
Frag,298978166,346643678,298978230,346643742,f,0,64,51,51,80.00,80.00,0,0
Frag,291678354,437311068,291678482,437311196,f,0,128,102,102,80.00,80.00,0,0
Frag,297359041,524685694,297359201,524685854,f,0,160,128,128,80.00,80.00,0,0
Frag,291678398,518679484,291678462,518679548,f,0,64,51,51,80.00,80.00,0,0
Frag,291678433,511277554,291678497,511277618,f,0,64,51,51,80.00,80.00,0,0
Frag,291678369,510557105,291678465,510557201,f,0,96,76,76,80.00,80.00,0,0
Frag,291678373,480143140,291678501,480143268,f,0,128,102,102,80.00,80.00,0,0
Frag,291678366,539730089,291678462,539730185,f,0,96,76,76,80.00,80.00,0,0
Frag,291678370,630922950,291678466,630923046,f,0,96,76,76,80.00,80.00,0,0
Frag,291678430,688998803,291678494,688998867,f,0,64,51,51,80.00,80.00,0,0
