All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename : undef
SeqY filename : undef
SeqX name : undef
SeqY name : undef
SeqX length : 1130445958
SeqY length : 1679205391
Min.fragment.length : undef
Min.Identity : undef
Tot Hits (seeds) : undef
Tot Hits (seeds) used: undef
Total fragments : undef
========================================================
Total CSB: 0
========================================================
Type,xStart,yStart,xEnd,yEnd,strand(f/r),block,length,score,ident,similarity,%ident,SeqX,SeqY
Frag,77753045,1287305985,77753109,1287306049,f,0,64,51,51,80.00,80.00,0,0
Frag,77753269,1284962296,77753589,1284962616,f,0,320,256,256,80.00,80.00,0,0
Frag,77753044,1284962070,77753108,1284962134,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1284939970,77753108,1284940034,f,0,64,51,51,80.00,80.00,0,0
Frag,80213327,1284962296,80213647,1284962616,f,0,320,256,256,80.00,80.00,0,0
Frag,80213756,1284962707,80213820,1284962771,f,0,64,51,51,80.00,80.00,0,0
Frag,80214095,1284962941,80214159,1284963005,f,0,64,51,51,80.00,80.00,0,0
Frag,92374119,1284962296,92374439,1284962616,f,0,320,256,256,80.00,80.00,0,0
Frag,92787472,1278823086,92787600,1278823214,f,0,128,102,102,80.00,80.00,0,0
Frag,108519597,1284962293,108519693,1284962389,f,0,96,76,76,80.00,80.00,0,0
Frag,108520036,1284962707,108520100,1284962771,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1253541837,77753108,1253541901,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1250849953,77753108,1250850017,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1246776971,77753108,1246777035,f,0,64,51,51,80.00,80.00,0,0
Frag,123713671,1284962424,123713863,1284962616,f,0,192,153,153,80.00,80.00,0,0
Frag,77753044,1349587030,77753108,1349587094,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1342019431,77753108,1342019495,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1341879844,77753108,1341879908,f,0,64,51,51,80.00,80.00,0,0
Frag,92787451,1354424432,92787579,1354424560,f,0,128,102,102,80.00,80.00,0,0
Frag,92787516,1351006044,92787580,1351006108,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1329583813,77753108,1329583877,f,0,64,51,51,80.00,80.00,0,0
Frag,77753046,1327955811,77753110,1327955875,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1325121039,77753108,1325121103,f,0,64,51,51,80.00,80.00,0,0
Frag,77753047,1320646235,77753111,1320646299,f,0,64,51,51,80.00,80.00,0,0
Frag,90193840,1321407156,90194192,1321407508,f,0,352,281,281,80.00,80.00,0,0
Frag,77753044,1430024096,77753108,1430024160,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1421155074,77753108,1421155138,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1416109113,77753108,1416109177,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1409597662,77753108,1409597726,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1409308795,77753108,1409308859,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1402152709,77753108,1402152773,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1401869520,77753108,1401869584,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1400564734,77753108,1400564798,f,0,64,51,51,80.00,80.00,0,0
Frag,93046920,1412491650,93047016,1412491746,f,0,96,76,76,80.00,80.00,0,0
Frag,77753044,1396807414,77753108,1396807478,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1394562522,77753108,1394562586,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1393504470,77753108,1393504534,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1392308673,77753108,1392308737,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1392069785,77753108,1392069849,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1391546245,77753108,1391546309,f,0,64,51,51,80.00,80.00,0,0
Frag,92787452,1503654265,92787580,1503654393,f,0,128,102,102,80.00,80.00,0,0
Frag,77753047,1488568475,77753111,1488568539,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1482603206,77753108,1482603270,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1482462903,77753108,1482462967,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1480857979,77753108,1480858043,f,0,64,51,51,80.00,80.00,0,0
Frag,77753045,1476995761,77753205,1476995921,f,0,160,128,128,80.00,80.00,0,0
Frag,77753044,1476573187,77753108,1476573251,f,0,64,51,51,80.00,80.00,0,0
Frag,80213103,1476995761,80213263,1476995921,f,0,160,128,128,80.00,80.00,0,0
Frag,77753044,1474324553,77753108,1474324617,f,0,64,51,51,80.00,80.00,0,0
Frag,114063221,1506881821,114063285,1506881885,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1469756842,77753108,1469756906,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1463567901,77753108,1463567965,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1462422384,77753108,1462422448,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1461782699,77753108,1461782763,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1449541824,77753108,1449541888,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1447240954,77753108,1447241018,f,0,64,51,51,80.00,80.00,0,0
Frag,123713322,1476995762,123713482,1476995922,f,0,160,128,128,80.00,80.00,0,0
Frag,77753044,1555605723,77753108,1555605787,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1552681153,77753108,1552681217,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1545486468,77753108,1545486532,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1542278665,77753108,1542278729,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1542250867,77753108,1542250931,f,0,64,51,51,80.00,80.00,0,0
Frag,92787484,1554289244,92787580,1554289340,f,0,96,76,76,80.00,80.00,0,0
Frag,77753044,1537625733,77753108,1537625797,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1531488142,77753108,1531488206,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1521065469,77753108,1521065533,f,0,64,51,51,80.00,80.00,0,0
Frag,92787516,1530928087,92787580,1530928151,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1649874123,77753108,1649874187,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1649819326,77753108,1649819390,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1649710899,77753108,1649710963,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1649523234,77753108,1649523298,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1645532673,77753108,1645532737,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1642864036,77753108,1642864100,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1637860079,77753108,1637860143,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1634963805,77753108,1634963869,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1628230487,77753108,1628230551,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1617622246,77753108,1617622310,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1616263562,77753108,1616263626,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1600310030,77753108,1600310094,f,0,64,51,51,80.00,80.00,0,0
Frag,77753047,1599223188,77753111,1599223252,f,0,64,51,51,80.00,80.00,0,0
Frag,77753044,1587662269,77753108,1587662333,f,0,64,51,51,80.00,80.00,0,0
Frag,121584197,1607728246,121584261,1607728310,f,0,64,51,51,80.00,80.00,0,0
Frag,121585157,1607729149,121585477,1607729469,f,0,320,256,256,80.00,80.00,0,0
Frag,140903460,111584340,140903524,111584404,f,0,64,51,51,80.00,80.00,0,0
Frag,140903443,196585699,140903571,196585827,f,0,128,102,102,80.00,80.00,0,0
Frag,140903433,170771118,140903561,170771246,f,0,128,102,102,80.00,80.00,0,0
Frag,140903463,254187899,140903591,254188027,f,0,128,102,102,80.00,80.00,0,0
Frag,140903507,341311436,140903571,341311500,f,0,64,51,51,80.00,80.00,0,0
Frag,193956215,359682419,193956471,359682675,f,0,256,204,204,80.00,80.00,0,0
Frag,140903460,405602393,140903524,405602457,f,0,64,51,51,80.00,80.00,0,0
Frag,193958188,529683940,193958284,529684036,f,0,96,76,76,80.00,80.00,0,0
Frag,193956215,529680595,193956471,529680851,f,0,256,204,204,80.00,80.00,0,0
Frag,140903506,648493209,140903570,648493273,f,0,64,51,51,80.00,80.00,0,0
Frag,171282789,621509566,171283109,621509886,f,0,320,256,256,80.00,80.00,0,0
Frag,140903433,672232786,140903561,672232914,f,0,128,102,102,80.00,80.00,0,0
Frag,140903441,727821553,140903569,727821681,f,0,128,102,102,80.00,80.00,0,0
Frag,192093904,765612299,192094000,765612395,f,0,96,76,76,80.00,80.00,0,0
Frag,140903443,850853493,140903571,850853621,f,0,128,102,102,80.00,80.00,0,0
Frag,140903507,826097362,140903571,826097426,f,0,64,51,51,80.00,80.00,0,0
Frag,140903465,889112746,140903561,889112842,f,0,96,76,76,80.00,80.00,0,0
Frag,140903465,1047143245,140903561,1047143341,f,0,96,76,76,80.00,80.00,0,0
Frag,137678145,1042866163,137678241,1042866259,f,0,96,76,76,80.00,80.00,0,0
Frag,171282651,1035574749,171283099,1035575197,f,0,448,358,358,80.00,80.00,0,0
Frag,146392068,1284962456,146392228,1284962616,f,0,160,128,128,80.00,80.00,0,0
Frag,146392334,1284962707,146392398,1284962771,f,0,64,51,51,80.00,80.00,0,0
Frag,140903463,1278823086,140903591,1278823214,f,0,128,102,102,80.00,80.00,0,0
Frag,158842794,1284962520,158842890,1284962616,f,0,96,76,76,80.00,80.00,0,0
Frag,170634273,1218444687,170634337,1218444751,f,0,64,51,51,80.00,80.00,0,0
Frag,140903507,1351006044,140903571,1351006108,f,0,64,51,51,80.00,80.00,0,0
Frag,193777464,1370718284,193777592,1370718412,f,0,128,102,102,80.00,80.00,0,0
Frag,140659372,1405652564,140659436,1405652628,f,0,64,51,51,80.00,80.00,0,0
Frag,145303478,1499135620,145303542,1499135684,f,0,64,51,51,80.00,80.00,0,0
Frag,140903460,1489382547,140903524,1489382611,f,0,64,51,51,80.00,80.00,0,0
Frag,140903475,1554289244,140903571,1554289340,f,0,96,76,76,80.00,80.00,0,0
Frag,140903507,1530928087,140903571,1530928151,f,0,64,51,51,80.00,80.00,0,0
Frag,170642831,1551802920,170643023,1551803112,f,0,192,153,153,80.00,80.00,0,0
Frag,156554219,1584367182,156554283,1584367246,f,0,64,51,51,80.00,80.00,0,0
Frag,250249942,144995326,250250006,144995390,f,0,64,51,51,80.00,80.00,0,0
Frag,237516582,359682422,237516710,359682550,f,0,128,102,102,80.00,80.00,0,0
Frag,244057811,505123555,244057907,505123651,f,0,96,76,76,80.00,80.00,0,0
Frag,244057811,505122627,244057907,505122723,f,0,96,76,76,80.00,80.00,0,0
Frag,207489481,531449307,207489545,531449371,f,0,64,51,51,80.00,80.00,0,0
Frag,203300037,610330673,203300133,610330769,f,0,96,76,76,80.00,80.00,0,0
Frag,250250763,621509540,250251211,621509988,f,0,448,358,358,80.00,80.00,0,0
Frag,233507477,720269638,233507669,720269830,f,0,192,153,153,80.00,80.00,0,0
Frag,207489481,731828280,207489545,731828344,f,0,64,51,51,80.00,80.00,0,0
Frag,208270911,729482697,208271071,729482857,f,0,160,128,128,80.00,80.00,0,0
Frag,226113053,729482761,226113149,729482857,f,0,96,76,76,80.00,80.00,0,0
Frag,208270911,916847869,208271071,916848029,f,0,160,128,128,80.00,80.00,0,0
Frag,226113053,916847933,226113149,916848029,f,0,96,76,76,80.00,80.00,0,0
Frag,218238454,906572624,218238518,906572688,f,0,64,51,51,80.00,80.00,0,0
Frag,259460740,916847965,259460804,916848029,f,0,64,51,51,80.00,80.00,0,0
Frag,199850422,980329791,199850486,980329855,f,0,64,51,51,80.00,80.00,0,0
Frag,231646470,973550308,231646534,973550372,f,0,64,51,51,80.00,80.00,0,0
Frag,208270911,1032001887,208271071,1032002047,f,0,160,128,128,80.00,80.00,0,0
Frag,226113053,1032001951,226113149,1032002047,f,0,96,76,76,80.00,80.00,0,0
Frag,250250667,1035574765,250251211,1035575309,f,0,544,435,435,80.00,80.00,0,0
Frag,202953906,1065765439,202954034,1065765567,f,0,128,102,102,80.00,80.00,0,0
Frag,213191703,1060855565,213191767,1060855629,f,0,64,51,51,80.00,80.00,0,0
Frag,210634546,1270723376,210634674,1270723504,f,0,128,102,102,80.00,80.00,0,0
Frag,210963996,1263586322,210964092,1263586418,f,0,96,76,76,80.00,80.00,0,0
Frag,262328643,1339939467,262328707,1339939531,f,0,64,51,51,80.00,80.00,0,0
Frag,208270911,1476995761,208271071,1476995921,f,0,160,128,128,80.00,80.00,0,0
Frag,226113053,1476995825,226113149,1476995921,f,0,96,76,76,80.00,80.00,0,0
Frag,210275837,1549332214,210275901,1549332278,f,0,64,51,51,80.00,80.00,0,0
Frag,250251600,1519761693,250251696,1519761789,f,0,96,76,76,80.00,80.00,0,0
Frag,203214541,1664277767,203214669,1664277895,f,0,128,102,102,80.00,80.00,0,0
Frag,248005779,1592185565,248005875,1592185661,f,0,96,76,76,80.00,80.00,0,0
Frag,311974414,97942841,311974478,97942905,f,0,64,51,51,80.00,80.00,0,0
Frag,316914186,93026150,316914250,93026214,f,0,64,51,51,80.00,80.00,0,0
Frag,291678399,195973975,291678463,195974039,f,0,64,51,51,80.00,80.00,0,0
Frag,291678401,180198388,291678465,180198452,f,0,64,51,51,80.00,80.00,0,0
Frag,291678398,27689092,291678462,27689156,f,0,64,51,51,80.00,80.00,0,0
Frag,279794535,238477737,279794599,238477801,f,0,64,51,51,80.00,80.00,0,0
Frag,291678366,212083751,291678462,212083847,f,0,96,76,76,80.00,80.00,0,0
Frag,291678399,326483630,291678463,326483694,f,0,64,51,51,80.00,80.00,0,0
Frag,291678353,297339153,291678417,297339217,f,0,64,51,51,80.00,80.00,0,0
Frag,291678359,290901149,291678423,290901213,f,0,64,51,51,80.00,80.00,0,0
Frag,291678354,437311068,291678418,437311132,f,0,64,51,51,80.00,80.00,0,0
Frag,297359041,524685694,297359105,524685758,f,0,64,51,51,80.00,80.00,0,0
Frag,291678398,518679484,291678462,518679548,f,0,64,51,51,80.00,80.00,0,0
Frag,291678369,510557105,291678465,510557201,f,0,96,76,76,80.00,80.00,0,0
Frag,291678366,539730089,291678462,539730185,f,0,96,76,76,80.00,80.00,0,0
Frag,291678370,630922950,291678466,630923046,f,0,96,76,76,80.00,80.00,0,0
Frag,316914084,712204448,316914500,712204864,f,0,416,332,332,80.00,80.00,0,0
Frag,316915204,712205472,316915364,712205632,f,0,160,128,128,80.00,80.00,0,0
Frag,291678366,686515454,291678462,686515550,f,0,96,76,76,80.00,80.00,0,0
Frag,291678366,770625435,291678462,770625531,f,0,96,76,76,80.00,80.00,0,0
Frag,291678354,743541636,291678418,743541700,f,0,64,51,51,80.00,80.00,0,0
Frag,291678402,738059646,291678466,738059710,f,0,64,51,51,80.00,80.00,0,0
Frag,291678399,850047139,291678463,850047203,f,0,64,51,51,80.00,80.00,0,0
Frag,291678352,825045568,291678416,825045632,f,0,64,51,51,80.00,80.00,0,0
Frag,291678398,872222177,291678462,872222241,f,0,64,51,51,80.00,80.00,0,0
Frag,291678398,863548664,291678462,863548728,f,0,64,51,51,80.00,80.00,0,0
Frag,291678359,969171989,291678423,969172053,f,0,64,51,51,80.00,80.00,0,0
Frag,291678369,1047488122,291678465,1047488218,f,0,96,76,76,80.00,80.00,0,0
Frag,291678366,1037540918,291678462,1037541014,f,0,96,76,76,80.00,80.00,0,0
Frag,291678354,1011346137,291678418,1011346201,f,0,64,51,51,80.00,80.00,0,0
Frag,291678398,1104222338,291678462,1104222402,f,0,64,51,51,80.00,80.00,0,0
Frag,279794535,1162856870,279794599,1162856934,f,0,64,51,51,80.00,80.00,0,0
Frag,291678402,1142929846,291678466,1142929910,f,0,64,51,51,80.00,80.00,0,0
Frag,291678352,1132299312,291678416,1132299376,f,0,64,51,51,80.00,80.00,0,0
Frag,280269998,1230083941,280270094,1230084037,f,0,96,76,76,80.00,80.00,0,0
Frag,291678366,1282457006,291678462,1282457102,f,0,96,76,76,80.00,80.00,0,0
Frag,277399985,1247524697,277400049,1247524761,f,0,64,51,51,80.00,80.00,0,0
Frag,291678398,1261577730,291678462,1261577794,f,0,64,51,51,80.00,80.00,0,0
Frag,291678399,1258976277,291678463,1258976341,f,0,64,51,51,80.00,80.00,0,0
Frag,319110882,1284962293,319110978,1284962389,f,0,96,76,76,80.00,80.00,0,0
Frag,319111110,1284962520,319111206,1284962616,f,0,96,76,76,80.00,80.00,0,0
Frag,314132592,1419261719,314132656,1419261783,f,0,64,51,51,80.00,80.00,0,0
Frag,291678353,1393048801,291678417,1393048865,f,0,64,51,51,80.00,80.00,0,0
Frag,291678352,1474552233,291678416,1474552297,f,0,64,51,51,80.00,80.00,0,0
Frag,289629408,1460186693,289629472,1460186757,f,0,64,51,51,80.00,80.00,0,0
Frag,291678354,1457613339,291678418,1457613403,f,0,64,51,51,80.00,80.00,0,0
Frag,272302423,1539189752,272302519,1539189848,f,0,96,76,76,80.00,80.00,0,0
Frag,291678354,1554881936,291678418,1554882000,f,0,64,51,51,80.00,80.00,0,0
Frag,288767474,1537692602,288767602,1537692730,f,0,128,102,102,80.00,80.00,0,0
Frag,288767474,1537688891,288767602,1537689019,f,0,128,102,102,80.00,80.00,0,0
Frag,291678352,1666323589,291678416,1666323653,f,0,64,51,51,80.00,80.00,0,0
Frag,291678361,1615078995,291678425,1615079059,f,0,64,51,51,80.00,80.00,0,0
Frag,311974414,1620210648,311974478,1620210712,f,0,64,51,51,80.00,80.00,0,0
Frag,316914186,1607728243,316914250,1607728307,f,0,64,51,51,80.00,80.00,0,0
Frag,316915154,1607729139,316915250,1607729235,f,0,96,76,76,80.00,80.00,0,0
Frag,354584094,111584340,354584158,111584404,f,0,64,51,51,80.00,80.00,0,0
Frag,354584077,196585699,354584205,196585827,f,0,128,102,102,80.00,80.00,0,0
Frag,354584067,170771118,354584195,170771246,f,0,128,102,102,80.00,80.00,0,0
Frag,354584097,254187899,354584225,254188027,f,0,128,102,102,80.00,80.00,0,0
Frag,357331894,238014005,357332054,238014165,f,0,160,128,128,80.00,80.00,0,0
Frag,357344737,238020824,357344801,238020888,f,0,64,51,51,80.00,80.00,0,0
Frag,357363494,238014005,357363654,238014165,f,0,160,128,128,80.00,80.00,0,0
Frag,357331894,237981177,357332054,237981337,f,0,160,128,128,80.00,80.00,0,0
Frag,357344737,237992092,357344801,237992156,f,0,64,51,51,80.00,80.00,0,0
Frag,357331894,237964647,357332054,237964807,f,0,160,128,128,80.00,80.00,0,0
Frag,357344737,237972598,357344801,237972662,f,0,64,51,51,80.00,80.00,0,0
Frag,357363494,237981177,357363654,237981337,f,0,160,128,128,80.00,80.00,0,0
Frag,357401298,238014005,357401458,238014165,f,0,160,128,128,80.00,80.00,0,0
Frag,357363494,237964647,357363654,237964807,f,0,160,128,128,80.00,80.00,0,0
Frag,357331894,237932701,357332054,237932861,f,0,160,128,128,80.00,80.00,0,0
Frag,357344737,237941501,357344801,237941565,f,0,64,51,51,80.00,80.00,0,0
Frag,357431104,238020824,357431168,238020888,f,0,64,51,51,80.00,80.00,0,0
Frag,357401298,237981177,357401458,237981337,f,0,160,128,128,80.00,80.00,0,0
Frag,357331894,237908030,357332054,237908190,f,0,160,128,128,80.00,80.00,0,0
Frag,357363494,237932701,357363654,237932861,f,0,160,128,128,80.00,80.00,0,0
Frag,357401298,237964647,357401458,237964807,f,0,160,128,128,80.00,80.00,0,0
Frag,357431104,237992092,357431168,237992156,f,0,64,51,51,80.00,80.00,0,0
Frag,357363494,237908030,357363654,237908190,f,0,160,128,128,80.00,80.00,0,0
Frag,357431104,237972598,357431168,237972662,f,0,64,51,51,80.00,80.00,0,0
Frag,357401298,237932701,357401458,237932861,f,0,160,128,128,80.00,80.00,0,0
Frag,357431104,237941501,357431168,237941565,f,0,64,51,51,80.00,80.00,0,0
Frag,361421105,359682422,361421233,359682550,f,0,128,102,102,80.00,80.00,0,0
Frag,354584161,473485843,354584225,473485907,f,0,64,51,51,80.00,80.00,0,0
Frag,354584108,648493177,354584204,648493273,f,0,96,76,76,80.00,80.00,0,0
Frag,354584094,628168411,354584158,628168475,f,0,64,51,51,80.00,80.00,0,0
Frag,354584067,672232786,354584195,672232914,f,0,128,102,102,80.00,80.00,0,0
Frag,354584075,727821553,354584203,727821681,f,0,128,102,102,80.00,80.00,0,0
Frag,368518430,729482793,368518494,729482857,f,0,64,51,51,80.00,80.00,0,0
Frag,354584077,850853493,354584205,850853621,f,0,128,102,102,80.00,80.00,0,0
Frag,354584141,826097362,354584205,826097426,f,0,64,51,51,80.00,80.00,0,0
Frag,368518430,916847965,368518494,916848029,f,0,64,51,51,80.00,80.00,0,0
Frag,368521398,916847869,368521558,916848029,f,0,160,128,128,80.00,80.00,0,0
Frag,354584099,889112746,354584195,889112842,f,0,96,76,76,80.00,80.00,0,0
Frag,351108361,873945513,351108457,873945609,f,0,96,76,76,80.00,80.00,0,0
Frag,351123432,873945513,351123528,873945609,f,0,96,76,76,80.00,80.00,0,0
Frag,351673598,980329791,351673662,980329855,f,0,64,51,51,80.00,80.00,0,0
Frag,354584099,1047143245,354584195,1047143341,f,0,96,76,76,80.00,80.00,0,0
Frag,368518430,1032001983,368518494,1032002047,f,0,64,51,51,80.00,80.00,0,0
Frag,368521398,1032001887,368521558,1032002047,f,0,160,128,128,80.00,80.00,0,0
Frag,357331894,1153383989,357332054,1153384149,f,0,160,128,128,80.00,80.00,0,0
Frag,357344737,1153390808,357344801,1153390872,f,0,64,51,51,80.00,80.00,0,0
Frag,357363494,1153383989,357363654,1153384149,f,0,160,128,128,80.00,80.00,0,0
Frag,357331894,1153351161,357332054,1153351321,f,0,160,128,128,80.00,80.00,0,0
Frag,357344737,1153362076,357344801,1153362140,f,0,64,51,51,80.00,80.00,0,0
Frag,357331894,1153334631,357332054,1153334791,f,0,160,128,128,80.00,80.00,0,0
Frag,357344737,1153342582,357344801,1153342646,f,0,64,51,51,80.00,80.00,0,0
Frag,357363494,1153351161,357363654,1153351321,f,0,160,128,128,80.00,80.00,0,0
Frag,357401298,1153383989,357401458,1153384149,f,0,160,128,128,80.00,80.00,0,0
Frag,357363494,1153334631,357363654,1153334791,f,0,160,128,128,80.00,80.00,0,0
Frag,357331894,1153302338,357332054,1153302498,f,0,160,128,128,80.00,80.00,0,0
Frag,357344737,1153312194,357344801,1153312258,f,0,64,51,51,80.00,80.00,0,0
Frag,357431104,1153390808,357431168,1153390872,f,0,64,51,51,80.00,80.00,0,0
Frag,357401298,1153351161,357401458,1153351321,f,0,160,128,128,80.00,80.00,0,0
Frag,357331894,1153277643,357332054,1153277803,f,0,160,128,128,80.00,80.00,0,0
Frag,357363494,1153302338,357363654,1153302498,f,0,160,128,128,80.00,80.00,0,0
Frag,357401298,1153334631,357401458,1153334791,f,0,160,128,128,80.00,80.00,0,0
Frag,357431104,1153362076,357431168,1153362140,f,0,64,51,51,80.00,80.00,0,0
Frag,357363494,1153277643,357363654,1153277803,f,0,160,128,128,80.00,80.00,0,0
Frag,357431104,1153342582,357431168,1153342646,f,0,64,51,51,80.00,80.00,0,0
Frag,357401298,1153302338,357401458,1153302498,f,0,160,128,128,80.00,80.00,0,0
Frag,357431104,1153312194,357431168,1153312258,f,0,64,51,51,80.00,80.00,0,0
Frag,357401298,1153277643,357401458,1153277803,f,0,160,128,128,80.00,80.00,0,0
Frag,364129601,1228994073,364129697,1228994169,f,0,96,76,76,80.00,80.00,0,0
Frag,364129596,1197458665,364129692,1197458761,f,0,96,76,76,80.00,80.00,0,0
Frag,354584094,1185328632,354584158,1185328696,f,0,64,51,51,80.00,80.00,0,0
Frag,354584097,1278823086,354584225,1278823214,f,0,128,102,102,80.00,80.00,0,0
Frag,368518812,1284962552,368518876,1284962616,f,0,64,51,51,80.00,80.00,0,0
Frag,368518555,1284962293,368518651,1284962389,f,0,96,76,76,80.00,80.00,0,0
Frag,368521782,1284962456,368521942,1284962616,f,0,160,128,128,80.00,80.00,0,0
Frag,368521620,1284962293,368521716,1284962389,f,0,96,76,76,80.00,80.00,0,0
Frag,357331958,1365317040,357332054,1365317136,f,0,96,76,76,80.00,80.00,0,0
Frag,357331958,1365300226,357332054,1365300322,f,0,96,76,76,80.00,80.00,0,0
Frag,357363558,1365317040,357363654,1365317136,f,0,96,76,76,80.00,80.00,0,0
Frag,357331926,1365280864,357332054,1365280992,f,0,128,102,102,80.00,80.00,0,0
Frag,357363558,1365300226,357363654,1365300322,f,0,96,76,76,80.00,80.00,0,0
Frag,357363526,1365280864,357363654,1365280992,f,0,128,102,102,80.00,80.00,0,0
Frag,357401394,1365317072,357401458,1365317136,f,0,64,51,51,80.00,80.00,0,0
Frag,357401394,1365300258,357401458,1365300322,f,0,64,51,51,80.00,80.00,0,0
Frag,357401362,1365280896,357401458,1365280992,f,0,96,76,76,80.00,80.00,0,0
Frag,354584094,1489382547,354584158,1489382611,f,0,64,51,51,80.00,80.00,0,0
Frag,376696156,1500558696,376696220,1500558760,f,0,64,51,51,80.00,80.00,0,0
Frag,368518430,1476995857,368518494,1476995921,f,0,64,51,51,80.00,80.00,0,0
Frag,368521398,1476995761,368521558,1476995921,f,0,160,128,128,80.00,80.00,0,0
Frag,357331894,1446264389,357332054,1446264549,f,0,160,128,128,80.00,80.00,0,0
Frag,357361532,1446263813,357361596,1446263877,f,0,64,51,51,80.00,80.00,0,0
Frag,357363558,1446264453,357363654,1446264549,f,0,96,76,76,80.00,80.00,0,0
Frag,354584109,1554289244,354584205,1554289340,f,0,96,76,76,80.00,80.00,0,0
Frag,351812766,1545319966,351812830,1545320030,f,0,64,51,51,80.00,80.00,0,0
Frag,354584141,1530928087,354584205,1530928151,f,0,64,51,51,80.00,80.00,0,0
Frag,397450675,31911172,397450739,31911236,f,0,64,51,51,80.00,80.00,0,0
Frag,442365344,27689092,442365408,27689156,f,0,64,51,51,80.00,80.00,0,0
Frag,441483525,22525908,441483589,22525972,f,0,64,51,51,80.00,80.00,0,0
Frag,441483413,196585699,441483541,196585827,f,0,128,102,102,80.00,80.00,0,0
Frag,442365345,195973975,442365409,195974039,f,0,64,51,51,80.00,80.00,0,0
Frag,442365347,180198388,442365411,180198452,f,0,64,51,51,80.00,80.00,0,0
Frag,441483403,170771118,441483531,170771246,f,0,128,102,102,80.00,80.00,0,0
Frag,455449708,160962199,455449804,160962295,f,0,96,76,76,80.00,80.00,0,0
Frag,399656335,224224704,399656399,224224768,f,0,64,51,51,80.00,80.00,0,0
Frag,442334947,228006050,442335011,228006114,f,0,64,51,51,80.00,80.00,0,0
Frag,442365344,212083783,442365408,212083847,f,0,64,51,51,80.00,80.00,0,0
Frag,397450675,309943586,397450739,309943650,f,0,64,51,51,80.00,80.00,0,0
Frag,442365296,297339150,442365360,297339214,f,0,64,51,51,80.00,80.00,0,0
Frag,442365305,290901149,442365369,290901213,f,0,64,51,51,80.00,80.00,0,0
Frag,422853953,266267778,422854081,266267906,f,0,128,102,102,80.00,80.00,0,0
Frag,403811415,414586015,403811511,414586111,f,0,96,76,76,80.00,80.00,0,0
Frag,442365300,437311068,442365364,437311132,f,0,64,51,51,80.00,80.00,0,0
Frag,430213982,410662327,430214046,410662391,f,0,64,51,51,80.00,80.00,0,0
Frag,407039317,511647387,407039413,511647483,f,0,96,76,76,80.00,80.00,0,0
Frag,442365344,518679484,442365408,518679548,f,0,64,51,51,80.00,80.00,0,0
